계열,판,쪽,표제목,header
인구,1994,52,"7. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1990)",28-I인구 ⏐ < 인궁주택충조사 자료 ⏐ 가구 Households 인 구 ⏐ 일반가구 외 국 인 ⏐ 여 한국 인 Koreans ⏐ 가 구 ⏐ Ordinary Foralgner 남 여 ⏐ household household Female Male Female옓 ⏐ 국 11 361 096 11 354 540 6 556 43 410 899 21 628 745 43 390 374 21 770 919 21 619 455 ⏐ 서울특별시 2 817 762 2 814 845 2917 10 612 577 5 286 236 10 603 250 5 321 357 5 281 893 ⏐ 종 구 66 403 66 292 !!] 243 331 120 986 242 891 122 124 120 767 ⏐ 중 구구 53 388 53 227 161 188 118 93 576 187 355 94 113 93 242
인구,1994,68,12. 시ㆍ도별 통근통학인구(1990),"44-표인구 ⏐ 12. 시 • 도별 통근통학 인구(1990)""2) ⏐ Commuters and Students(12 years old and over) by Province(1990)1) 2) ⏐ x 일휴주5종사 자료임 ⏐ 통 근 통 학 인 구 Commuters and students ⏐ 남 여 통근인구 Commuters 통학인구 Students ⏐ 남 여 남 여 ⏐ Male, Female옓 Male옓 Female Male Female ⏐ 전 국 Whole country 17 031 10 998 6 033 10 664 3 042 6 367 3 376 2 991 ⏐ 서울특별시 Seoul-ttakoyaishi 6 880 752 ⏐ 부산직할시 Pusan-jtialshi 305 277 ⏐ 대구직할시 Taegu-uk'alshi 198 170"
인구,1994,69,13. 시ㆍ도별 및 성별 상주(야간)인구 및 주간인구(1990),"II Population-45 ⏐ 13. 시 • 도 및 성별 상주(야간)인구 및 주간인구(1990) ⏐ Resident and Daytme Populaton 12 Years Old and Over by Province and Sex(1990)"" ⏐ × 일국주대홍조사 자료임 x Daia are based on. Population an Htouains foapeos ⏐ 상주(야간) 유입인구리 Inflow population 유출인구리 Outflot population 주간인구 주간인구 ⏐ 인구 지수 ⏐ 통 근3} 통 학)) 통 근)} 통 학;) ⏐ Dayume ⏐ population Commuters Students Commuters Sludents ⏐ 총 계 TOTAL ⏐ 전 국 Whole country 33 889 11 726 7 624 4 102 11 726 7 624 4 102 33 889 / 100 ⏐ 8 383 2 636 8 703 104"
인구,1995,47,3. 시ㆍ도별 인구,II. Population - 23 ⏐ 3. 시•도 별 인 구 ⏐ Population by Province ⏐ ※인구주택총조사 자료임. ※ Data are based on Population and Housing Census ⏐ 단위 : 명 In persong ⏐ 1990 ⏐ 19751 1980 1985 총 계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 Whole Country 34 706 620 37 436 315 40 448 486 43410 899 21 782 154 21 628 745 ⏐ 서울특별시 SeuMetropolian Ciy 6 889 502 8 364 379 9 639 110 10612 5?7 5 326 341 5 286 236 ⏐ 부산광역시 PusanMetropoltan Cicy 2 453 173 3 159 766 3514 798 3798 119 1 881 926 1 916 187 ⏐ 대구광역시>) TaeguMetropolian City (1 310 768) (1 604 934) 2 029 853 2 229 040 1 113 242 1 115 798
인구,1995,68,12. 시ㆍ도별 통근ㆍ통학인구(12세 이상)(1990),"44 - II. 인구 ⏐ 12. 시 • 도별 통근•통학 인구(12세이상)(1990)1) 2> ⏐ Commuters and Students 12 Years Old and Over by Province(1990)' 2) ⏐ ※. 인구주택총조사 자료임 ※ Datla aro basoad on Popodkiton ao oaine Tcraonis ⏐ +위 : 1,0005 ⏐ 통 근•통 학 인 구 Commuters and students ⏐ 남 여 통근인구 Commuters 통학인구 Stdents ⏐ 남 여 남 여 ⏐ Male Female ⏐ Male Female Male Female얧 ⏐ 전 국 Whdle country 10 998 6 033 10 664 7 622 3 042 6 367 3 376 2991 ⏐ 서울특별시 Seoul Metropolitan Ciy 6 880 752"
인구,1996,51,3. 시ㆍ도별 인구,"II Population - 23 ⏐ 3. 시 • 도별 인구 ⏐ Population by Province ⏐ ※ 인구주택총조사 자료임 X Deia are besed on Populaton and Hocapg pcepone ⏐ 단위 ⏐ 19952) ⏐ 1980 1985 1990 총계 남 여 ⏐ Both sexes Male Female옓 ⏐ 전 1국 Whae Cauntry 37 436 315 40 448 486 43 410 899 44 606 199 22 397 492 22 208 707 ⏐ 서 움 믁 별시 Seoul Metropoltan Cty 8 364 379 9 639 110 10 612 577 10 229 262 5 141 295 5 087 967 ⏐ 부산 광역시 Pusan Metropoltan Ctty 3 159 766 3 514 798 3 798 113 3 813 814 1 900 830 1 912 984 ⏐ 대구광역시"" Taegu Metropolitan Ctty (1 604 934) 2 029 853 2 229 040 2 449 139 1 233 y74 1 215 165"
인구,1996,71,"9. 연령(5세계급), 성 및 교육정도별인구(6세이상)","II Population - 43 ⏐ 9. 연령(5세계급), 성 및 교육정도별 인구(6세이상) ⏐ Population 6 Years of Age and Over by Five-Year Age Groups, ⏐ Sex, School Attendance and Educational Attainment ⏐ X '95, 인구주택총조사 속보(2% 표본추출집계결과) x Adiancs Report of 195 Populatlor and Holusne Consos(Ct pereon arailn) ⏐ 쟤 학 School attendance ⏐ 계 ⏐ 초등학교 중학교 고등학교 전문대학 대 학(교) 대학 원 ⏐ 연 령 ⏐ Prumary Mddle High Juntor College or Graduate ⏐ Total ⏐ School School School College Unverstty School"
인구,1997,54,5. 시ㆍ도별 인구,"26-II인구 ⏐ 5. 시 • 도별 인구 ⏐ Population by Province쵸 ⏐ ※ 인구주택총조사 자료임 ※ Data are based on Populaton and Housing Census ⏐ 단위 In persons얧 ⏐ 1995 ⏐ 1980 1985 1990 총계 남 여 ⏐ Both sexes Male Female얧 ⏐ 전 국 Entre nat ion 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 22 219 402 ⏐ 서 울 특 별 시 Seoul Metropoltan Cty 8 364 379 9 639 110 10 612 577 10 231 217 5 138 935 5 092 282 ⏐ 부산광역시 Pusan Metropoitan Cty 3 159 766 3 514 798 3 798 113 3 814 325 1 900 519 1 913 806 ⏐ 대구광역시"" Taegu Metropoitan City (1 604 934) 2 029 853 2 229 040 2 449 420 1 233 712 1 215 708"
인구,1997,71,"9. 연령(5세계급), 성 및 교육정도별 인구(6세이상)","II Population-43 ⏐ 9. 연령(5세계급), 성 및 교육정도별 인구(6세이상) ⏐ Population by Age, Gender, School Attendance and ⏐ Educational Attainment (6 Years Old and Over) ⏐ 3 95 일구주택총조사 결과 ※ The resalis of 1995 Popuatona and Fousne COoerois ⏐ 단위 ⏐ 재 학 School attendance ⏐ 계 ⏐ 초등학교 중학교 고등학교 전문대학 대 학(교) 대학 원 ⏐ 연 령 ⏐ Primary Muddlle Hugh Junor College or Graduate ⏐ Total"
인구,1997,76,"12. 현거주지, 성 및 출생지별 인구(시도별)","48-II. 인 구 ⏐ 12. 현거주지, 성 및 출생지별 인구(시도별) ⏐ # 95인구주택총조사 결괴 ⏐ 단위: 평 ⏐ 출 생 지 ⏐ 현거주지 및성 전 국 서 울 부 산 대 구 인천 광 주 대 전 경기 강원 ⏐ Seoul Pusan Taegu Inch'헤n Kwangju Taejon ⏐ Entre Metropoltan ' wetrcogitan Merorgitan Mercrgiain Metrcitgitan Meroimgitiain Kyinggi Kang-won ⏐ nation. Clty Province Province옓 ⏐ 전 국 48 835 532 6 490 296 2 582 670 1 604 215 1 229 535 859 003 720 762 4 366 197 2 237 483 ⏐ 남 자 21 644 761 3 255 026 1 284 097 805 368 616 252 421 463 359 265 2 173 632 1 090 305 ⏐ 여 자 22 190 771 3 235 270 1 298 573 798 847 613 283 437 540 361 497 2 192 565 1 147 178"
인구,1998,80,5. 시ㆍ도별 인구,"42-D. 인구 ⏐ 5. 시 • 도별 인구 ⏐ Population by Province ⏐ ※ 인구주택총조사 자료임. ※ Data anre basd on Populbton aind Houing Fcrmows ⏐ 단위 : 명 ⏐ 1995 ⏐ 1980 1985 1990 총계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 The nation 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 2? 219 402 ⏐ 서 울 특 별시 Seoul Metropolitan City 8 364 379 9 639 110 10 612 577 10 231 217 5 138 935 5 092 282 ⏐ 부산광역시 Pusan Metropoitan City 3 159 766 3 514 798 3 798 113 3 814 325 1 900 519 1 913 806 ⏐ 대 구 광 역시"" Taegu Metropolian Cily (1 604 934) 2 029 853 2 229 040 2 449 420 1 233 712 1 215 708"
인구,1998,97,"9. 연령(5세계급), 성 및 교육정도별 인구(6세이상)","II. Population - 59 ⏐ 9. 연령(5세계급), 성 및 교육정도별 인구(6세이상) ⏐ Population by Age, Gender, School Attendance and ⏐ Educational Attainment (6 Years and over) ⏐ * '95 인구주택충조사 결과 ※ TIhe resaits ok 1895 Popuitations and Holurin aerois ⏐ 단위 : 명 ⏐ 재 학 School attendance ⏐ 계 ⏐ 초등학교 중 학 교 고등학교 전문대학 대 학(교) 대학원 ⏐ 연 령 ⏐ Primary Middle High Junior College or Graduate ⏐ Total"
인구,1998,102,"12. 현거주지, 성 및 출생지별 인구(시도별)","64 -D. 인구 ⏐ 12. 현거주지, 성 및 출생지별 인구(시도별) ⏐ ※ '95인구주택총조사 결과 ⏐ 단위 : 명 ⏐ 출 생 지 ⏐ 현거주지 및 성 전 국 서 울 부 산 대구 인천 광 주 대 전 경기 강원 ⏐ Seoul Pusan . Taegu Inch'on Kwangju Taejon ⏐ The Metropolitan •Metropolitan Metropolitan Kyonggi Kang-wc ⏐ nation Cily Ciy City Province rovinc ⏐ 전 국 43 835 532 6 490 296 2 582 670 1 604 215 1 229 535 859 003 720 762 4 366 197 2 237 483 ⏐ 남 자 21 644 761 3 255 026 1 284 097 805 368 616 252 421 463 359 265 2 173 632 1 090 305 ⏐ 여 자 22 190 m1 3 235 270 1 298 573 798 847 613 283 437 540 361 497 2 192 565 1 147 178"
인구,1999,80,5. 시ㆍ도별 인구,78-D.인구 ⏐ 5. 시•도별 인구 ⏐ Population by Province ⏐ ※인구주택충조사 자료임. * Daisa ano bisod on Poaidaion ona Hour nt cron ⏐ 단위 : 명 ⏐ 1995 ⏐ 1980 1985 1990 총계 여 ⏐ 남 ⏐ Both sexes Male Female ⏐ 전 국 The nation 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 22 219 402 ⏐ 10612 577 ⏐ 서 울톡 별 지 Seoul Metropolian City 8 364 379 9 639 110 10 231 217 5 138 935 5 092 282
인구,1999,97,"9. 연령(5세계급), 성 및 교육정도별 인구(6세이상)","II. Population - 95 ⏐ 9. 연령(5세계급), 성 및 교육정도별 인구(6세이상) ⏐ Population by Age, Gender, School Attendance and ⏐ Educational Attainment (6 Years and over) ⏐ • '95 인구주택충조사 점과 ※ Thle Tesuits of 1895 Popitatons and Hourn raetois ⏐ 단위 : 명 ⏐ 재 학 School attendance쵸 ⏐ 계 ⏐ 초둥학교 중학교 고둥학교 전문대학 대 학(교) 대 학 원 ⏐ 연 령 ⏐ Primary Middle High Junior College or Graduate ⏐ Total School School School College University School"
인구,1999,102,"12. 현거주지, 성 및 출생지별 인구(시도별)","100-D. 인구 ⏐ 12. 현거주지, 성 및 출생지별 인구(시도별) ⏐ ※ '95인구주택충조사 결과 ⏐ 단위 : 명 ⏐ 출 생 지 ⏐ 현거주지 및 성 전국 서 울 부산 대 구 인 천 광주 대 전 경 기 강원 ⏐ Seoul Pusan Taegu Inch'on Kwangju Taejon ⏐ The Metropolian Metropolitan Metropolian Metrctoian Mercgicam Maicglian Kyinegi Kang-won ⏐ nation City Ciy Ciy Province Province ⏐ 전 국 43 835 532 6 490 296 2 582 670 1 604 215 1 229 535 859 003 720 762 4 366 197 2 237 483 ⏐ 남 자 21 644 761 3 255 026 1 284 097 805 368 616 252 421 463 359 265 2 173 632 1 090 305 ⏐ 여 자 22 190 끼1 3 235 270 1 298 573 798 847 613 283 437 540 361 497 2 192 565 1 147 178"
인구,2000,80,5. 시ㆍ도별 인구,"78-I.인구 ⏐ 5. 시 • 도별 인구 ⏐ Population by Province ⏐ ※ 인구주택총조사 자료임. ※ Data are based on Population and Housing Census얧 ⏐ 단위 : 명 In person ⏐ 1995 ⏐ 1980 1985 1990 총계 남 여 ⏐ Total Male Female옓 ⏐ 전 국 The nation 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 22 219 402 ⏐ 서 을 특 별 시 Seoul Metroaolitan City 8 364 379 9 639 110 10 612 577 10 231 217 5 138 935 5 092 282 ⏐ 부산광역시 Busan Metropolitan Cicy 3 159 766 3 514 798 3 798 113 3 814 325 1 900 519 1 913 806 ⏐ 대구광역시"" Daegu Metropolitan City (1 604 934) 2 029 853 2 229 040 2 449 420 1 233 ?12 1 215 708"
인구,2000,97,"9. 연령(5세 계급), 성 및 교육정도별 인구(6세 이상)","II. Population - 95 ⏐ 9. 연령(5세계급), 성 및 교육정도별 인구(6세이상) ⏐ Population by Age, Gender, School Attendance and ⏐ Educational Attainment (6 Years and over) ⏐ * '95 인구주택총조사 결과 ※ Tihe PesuitS o 196 Poouationa and Holusing sersons ⏐ 단위 : 명 ⏐ 재 학 School attendance ⏐ 계 ⏐ 초등학교 중학교 고등학교 전문대학 대 학(교) 대학원 ⏐ 연 령 ⏐ Primary Middle High Junior College or Graduate ⏐ Total"
인구,2000,102,"12. 현거주지, 성 및 출생지별 인구(시도별)","100-D. 인구 ⏐ 12. 현거주지, 성 및 출생지별 인구(시도별) ⏐ ※'95인구주택충조사 결과 ⏐ 단위 : 명 ⏐ 출 생 지 ⏐ 현거주지 및 성 전국 서 울 부 산 대구 인천 광주 대 전 경 기 강 원 ⏐ Seoul Busan Daegu Incheon Gwangju Daejeon ⏐ The Metropolitan Metropolitan Metropolitan즁 Metropoitan Metropolitan Metropolitan) Gyeonggi Gangwon ⏐ nation Cily City City City City City Province Province ⏐ 전 국 43 835 532 6 490 296 2 582 670 1 604 215 1 239 535 859 003 720 762 4 366 197 2 237 483 ⏐ 남 자 21 644 761 3 255 026 1 284 097 805 368 616 252 421 463 359 265 2 173 632 1 090 305 ⏐ 여 자 } 22 190 771 3 235 270 1 298 573 798 847 613 283 437 540 361 497 2 192 565 1 147 178"
인구,2001,80,5. 시ㆍ도별 인구(1980-2000),76-ㅍ.인구 ⏐ 5. 시 • 도별 인구(1980~2000) ⏐ # 인구주택총조사 자료임. ⏐ 다위 :명 ⏐ 1995 ⏐ 연도 1980 1985 1990 총수 Total ⏐ 시•도 ⏐ 계 남 여 계 ⏐ Total Male Female Tota ⏐ 전 국 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 22 219 402 46 136 101 ⏐ 서올득벌시 8 364 379 9 639 110 10 612 577 10 231 217 5 138 935 5 092 282 g 895 217 ⏐ 부산광역시 3 159 766 3 514 798 3 798 113 3 814 325 1 900 519 1 913 806 3 662 884
인구,2001,101,"11. 연령계층별, 성 및 교육정도별 인구(6세이상)(2000)","II. Population - 97 ⏐ 11.연령계충별, 성 및 교육정도별 인구(6세이상)'(2000) ⏐ Po ruaiton Rrfenaance aia _-ctca loTal s CrOueit ⏐ ※ 2000년, 연구주택총조사 결과. B Te resuls of 2000 Population and Housing Census. ⏐ 단위 : 명 In petson ⏐ 계 재 화2) School attendance얧 ⏐ 연 령. 교육정도별 초둥학교 중학교 고둥학교 대학 대 학 교 석사 박사 ⏐ Agt, ⏐ Educational attairmtent ⏐ Total Primary Middle High Junior College or Master Doctor ⏐ School School School College University Course Course ⏐ 전 국"
인구,2001,104,"12. 현거주지, 성 및 출생지별 인구(시ㆍ도별)(2000)","100-I. 인구 ⏐ 12. 현거주지, 성 및 출생지별 인구(시·도별) 1(2000) ⏐ ※ 2000 인구주택총조사 결과. ⏐ 단위 : 명 ⏐ 출 생 지 ⏐ 전국 서울특별시 부산광역시 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 경기도 강원도 ⏐ 현거주지 및성 Seoul Busan Daegu Incheon Gwangiu Dacjeon Ulsan ⏐ The Metropoitan Metopolitan Metropoitan Metropolitan Metropohitan Metopolitan Metopolitan Gyeonggi Gangwon ⏐ nation City City City City City City City Province Province얧 ⏐ 전 국 45 985 289 7 070 235 2 752 479 1 741 764 1 385 661 941 311 815 318 653 042 4 954 200 2 280 315 ⏐ 자 23 068 181 3 628 897 1 405 607 895 786 706 511 474 066 417 023 336 670 2 511 231 1 125 670 ⏐ 자 22 g17 108 3 441 338 1 346 872 845 978 679 150 467 245 398 295 316 372 2 442 863 1 154 645"
인구,2002,62,5. 시·도별 인구(1980~2000),"60-D.인구 ⏐ 5. 시•도별 인구(1980~2000) ⏐ 단위: 명 ⏐ 1995 ⏐ 연도 1980 1985 1990 총수 Total ⏐ 시•도 ⏐ 계 남 여 계 ⏐ Total Male Female Total ⏐ 전 국 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 22 219 402 46 136 101 ⏐ 서울특별시 8 364 379 9 639 110 10 612 577 10 231 217 5 138 935 5 092 282 9 895 217 ⏐ 부 산 광역 시 3 159 766 3 514 798 3 798 113 3 814 325 1 900 519 1 913 806 3 662 884 ⏐ 대구 광역시"") (1 604 934) 2 029 853 2 229 040 2 449 420 1 233 712 1 215 708 2 480 578"
인구,2002,83,"11. 연령계층별, 성 및 교육정도별 인구(6세이상)(2000)","II. Population - 81 ⏐ 11. 연령계충별, 성 및 교육정도별 인구(6세이상)' (2000) ⏐ Population 6 Years Old and Over by Age Group, ⏐ Sex, School Attendance and Educational Attainment ⏐ 단위 : 명 In peson ⏐ 계 재 학2) School attendance얧 ⏐ 연 령, 교육정도별 초둥학교 중학교 고등학교 대학 대 학 교 석사 박사 ⏐ Age, ⏐ Educational attainment Primary Middle High Junior Callege or Master Doctor ⏐ Total School School School College University Course얧 Course ⏐ 전 국 42 168 811 10 887 484 3 903 843 1 813 871 2 097 965 1 036 410 1 842 083 156 716 36 596 ⏐ F"
인구,2002,86,"12. 현거주지, 성 및 출생지별 인구(시도별)(2000)","84-I. 인구 ⏐ 12. 현거주지, 성 및 출생지별 인구(시도별)' (2000) ⏐ 단위 : 명 ⏐ 출 생 지 ⏐ 전국 서울특별시 부산광역시 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 경기도 강원도 ⏐ 현거주지및성 Seoul Busan Daegu Incheon. Gwangju Daejeon Ulsan ⏐ The Metropolitan Metropolitan Meropolitan Metropoitan Metropoitan Metropolitan Metropoliten Gyeonggi Gangwon ⏐ nation City City City City City City City Province옓 Province ⏐ 전 국 45 985 289 7 070 235 2 752 479 1 741 764 1 385 661 941 311 815 318 653 042 4 954 200 2 280 315 ⏐ 남 자 23 068 181 3 628 897 1 405 607 895 786 706 511 474 066 417 023 336 670 2 511 237 1 125 670 ⏐ 여 자 22 917 108 3 441 338 1 346 872 845 978 679 150 467 245 398 295 316 372 442 963 1 154 645 ⏐ 부 36 642 448 6 647 084 2 528 503 1 546 740 1 268 360 876 806 759 332 536 682 3 841 047 1 637 942"
인구,2003,78,8. 시ㆍ도별 인구,"76 -I. 인구 및 가구 ⏐ 8. 시 • 도별 인구 ⏐ ※ 이 자료는 인구주택총조사 결과임. 이 조사는 조사 당해연도 11월 1일 0시를 기준으로 대한민국의 행정권이 미치는 영토내에 상주하는 한국인과 외국인 및 이들 ⏐ 이 거주하고 있는 거처를 대상으로 조사함. 단, 해외취업 및 취학중인 자. 외국인중 군인• 군속· 외교관과 그 가족 및 국제연합· 외국정부의 공무로 채재중인 자와 그 ⏐ 가족은 대상에서 제외됨. ⏐ 단위 : 명 ⏐ 1995 ⏐ 1980 1985 1990 총수 Total ⏐ 계 남 여 계 ⏐ Total Male Female Total ⏐ 전 국 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 22 219 402 46 136 101 ⏐ 서 울 특 별 시 8 364 379 9 639 120 10 612 577 10 231 217 5 138 935 5 092 282 9 895 217"
인구,2003,99,"14. 연령계층별, 성 및 교육정도별 인구(6세이상)(2000)","I. Population and Household - 97 ⏐ 14. 연령계층별, 성 및 교육정도별 인구(6세이상)""(2000) ⏐ Population 6 Years Old and Over by Age Group, ⏐ Sex, School Attendance and Educational Attainment ⏐ ※ 8표 설명문 참조 ※ See the headnote of table® ⏐ 단위 : 명 In Person ⏐ 계 재 학2) School attendance ⏐ 초둥학교 중 학 교 고둥학교 대학 대학교 석사 박사 ⏐ Primary Middle High Junior College or Master Doctor ⏐ Total School School School College University Course Course ⏐ 전 국 42 168 811 10 887 484 3 903 843 1 813 871 2 097 965 1 036 410 1 842 083 156 716 36 596 ⏐ The nation"
인구,2003,102,"15. 현거주지, 성 및 출생지별 인구(시ㆍ도별)(2000)","100-I. 인구 및 가구 ⏐ 15. 현거주지, 성 및 출생지별 인구(시 • 도별)""(2000) ⏐ ※ 8묘 설명문 참조 ⏐ 단위 : 명 ⏐ 출 생 지 ⏐ 전국 서울특별시 부산광역시 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 경기도 강원도 ⏐ Seoul Busan Daegu Incheon Gwangju Daejeon Uisan ⏐ The Metropolitan Metropolitan Metropolitan Metropolitan Metropolitan Metropoitan Metropolitan Gyeonggi Gangwon ⏐ nation City Province Province ⏐ 국 45 985 289 7 070 235 2 752 479 1 385 661 941 311 815 318 653 042 4 954 200 2 280 315 ⏐ 남 자 23 068 181 3 628 897 1 405 607 706 511 474 066 417 023 336 670 2 511 237 1 125 670 ⏐ 여 자 22 917 108 3 441 338 1 346 872 679 150 467 245 398 295 316 372 2 442 963 1 154 645"
인구,2003,110,16. 시도별 상주(야간)인구 및 주간인구(12세이상)(2000),"108 -D. 인구 및 가구 ⏐ 16. 시도별 상주(야간)인구 및 주간인구(12세이상)""(2000) ⏐ ※8표 설명문 참조 ⏐ 단위 : 명 ⏐ 상주(야간) 유입인구 유출인구 주간인구 주간인구 ⏐ 인구 Infow population Outflow population 지 수 ⏐ 계 통 근 통 학 계 통 근 통 • 학 Daytime ⏐ Residnet Dayime population ⏐ population Total I Commuters Students Total Commuters Suudents population index ⏐ 전 국 45 221 041 2 500 395 1 958 383 542 012 2 500 395 1 958 383 542 012 45 221 041 100 ⏐ The nation ⏐ 남 자 Male 22 311 974 1 795 169 1 506 459 288 710 1 795 169 1 506 459 288 710 22 311 974 100"
인구,2003,112,17. 시도별 성별 통근ㆍ통학인구(12세이상)(2000),"110 - D. 인구 및 가구 ⏐ 17. 시도별 성별 통근·통학인구(12세이상)""(2000) ⏐ ※8표 설명문 참조 ⏐ 단위 : 명 ⏐ 계 통근인구 통학인구 ⏐ 인 구 Total Commuters Students ⏐ 계 남 자 여자 계 남 자 여자 계 남 자 여자 ⏐ Population ⏐ Total Male얧 Female얧 Total Male Female얧 Total Male Female ⏐ 전 국 37 403 571 23 608 873 14 260 T77 9 348 096 17 195 857 10 895930 6 299 927 8913 016 3 364 847 3 048 169 ⏐ The nation ⏐ 동부 Total for Dongs 29 655 140 18 467 437 11 312 579 7 154 &58 13 050 797 8 468 816 4 581 981 5 416 640 2 843 763 2 572 877"
인구,2003,130,22. 시도별 인구동태,"128- II. 인구 및 가구 ⏐ 22. 시도별 인구동태 ⏐ ※ 이 자료는 인구동태통계의 결과입. 이 통계는 출생, 사망, 혼인. 이혼 등에 관한 통계로서 대한민국 영역내 뿐 아니라 외국에 거주하는 대한민국 국민까지 조사대상 ⏐ 으로 하며, 신고의무자가 신고서(호적 및 인구동태신고 공통 용지)를 주소지 또는 본적지의 구·시•읍•면•동에 제출함으로써 조사됨. ⏐ 전국 서울 부 산 대구 인천 광 주 대 전 울 산 경 기 ⏐ The nation Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan Gyeonggi ⏐ 출 ⏐ 1992 ⏐ 1993 ⏐ 1994 ⏐ 1995 ⏐ 1996"
인구,2004,134,8. 시ㆍ도별 인구,"130- II. 인구 및 가구 ⏐ 8. 시 • 도별 인구 ⏐ ※ 이 자료는 인구주택총조사 결과임. 이 조사는 조사 당해연도 11월 1일 0시를 기준으로 대한민국의 행정권이 미치는 영토내에 상주하는 한국인과 외국인 및 이들 ⏐ 이 거주하고 있는 거처를 대상으로 조사함. 단, 해외취업 및 취학중인 자, 외국인중 군인•군속•외교관과 그 가족 및 국제연합•외국정부의 공무로 체재중인 자와 그 ⏐ 가족은 대상에서 제외됨. ⏐ 단위 : 명 ⏐ 1995 ⏐ 1980 1985 1990 총수 Total ⏐ 계 남 여 계 ⏐ Total Male Female Total ⏐ 전 국 37 436 315 40 448 486 43 410 899 44 608 726 22 389 324 22 219 402 46 136 101 ⏐ 서 울 특 별 시 8 364 379 9 639 110 10 612 577 10 231 217 5 138 935 5 092 282 9 895 217"
인구,2004,155,"14. 연령계층별, 성 및 교육정도별 인구(6세이상)","I. Population and Houschold -151 ⏐ 14. 연령계층별, 성 및 교육정도별 인구(6세이상)""(2000) ⏐ Population 6 Years Old and Over by Age Group, Sexand ⏐ Educational Attainment (2000) ⏐ ※ 8표 설명문 참조 * see the headhote of tabl e8. ⏐ 단위 : 명 In person ⏐ 재 학리 School atten dance얧 ⏐ 초등학교 중학교 고등학교 대 학 대학교 대 학원 대 학원 ⏐ (4년제미만) (4년제이상) 석사과정 박사과정 ⏐ 계 Elementary Junior high High Master's Doctors ⏐ Total school school school Junior college University course course ⏐ 전 국 The nation 42 168 811 10 887 484 3 903 843 1 813 871 2 097 965 1 036 410 1 842 083 156 716 36 596"
인구,2004,158,"15. 현거주지, 성 및 출생지별 인구(시ㆍ도별)","154 - II. 인구 및 가구 ⏐ 15. 현거주지, 성 및 출생지별 인구(시 •도별) ""(2000) ⏐ ※ 8표 설명문 참조 ⏐ 단위 : 명 ⏐ 출 생 지 ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 경기 강원 ⏐ The ⏐ nation Seoul Busan Daegu Incheon Giwangju Dacjeon Ulsan Gyeonggi Gangwon ⏐ 전 국 45 985 289 7 070 235 2 752 479 1 741 764 1 941 311 815 318 653 042 4 954 200 2 280 315 ⏐ 남 자 23 068 181 3 628 897 1 405 607 895 786 474 066 417 023 336 670 2 511 237 1 125 670 ⏐ 여 자 22 917 108 3 441 338 1 346 872 845 978 467 245 398 295 316 372 2 442 963 1 154 645 ⏐ 동 부 36 642 448 6 647 084 2 528 509 1 546 740 1 876 806 759 332 536 682 3 841 047 1 637 942"
인구,2004,166,16. 시도별 상주(야간)인구 및 주간인구,"162 - II. 인구 및 가구 ⏐ 16. 시도별 상주( 야간)인구 및 주간인구 "" (2000) ⏐ ※8표 설명문 참조 ⏐ 단위 : 명 ⏐ 상주(야간) 유입인구 유출인구 주간인구 주간인구 ⏐ 인 구 Inflow population Outtlow population 지수 ⏐ 계 통 근 통 학 계 통 근 통 학 Daytime ⏐ Resident Daytime population ⏐ population Total Commuters Students Total Commuters Studen ts population index ⏐ 전 국 45 221 041 2 500 395 1 958 383 542 012 2 500 395 1 958 383 542 012 45 221 041 100 ⏐ The nation ⏐ 남자 Male 22 311 974 1 795 169 1 506 459 288 710 1 795 169 1 506 459 288 710 22 311 974 100"
인구,2004,168,17. 시도별 성별 통근·통학인구(12세이상),"164 - II. 인구 및 가구 ⏐ 17. 시도별 성별 통근. 통학인구(12세이상)"" (2000) ⏐ ※ 8표 설명문 참조 ⏐ 단위 : 명 ⏐ 계 통근인구 통학인구 ⏐ 인구 Total Commuters Students ⏐ 계남자 여깄자 계 남 자여깄자 계 남 자 여자 ⏐ Population Total Male Female Total Male Female Total Male Female ⏐ 전 국 37 403 571 23 608 873 14 260 777 9 348 096 17 195 857 10 895 930 6 299 927 6 413 016 3 364 847 3 048 169 ⏐ The nat i on ⏐ 동부 Total for dongs 29 655 140 18 467 437 11 312 579 7 154 858 13 050 797 8 468 816 4 581 981 5 416 640 2 843 763 2 572 877 ⏐ 읍부 Total for eups 2 970 868 1 859 644 1 124 961 734 683 1 425 979 898 083 527 896 433 665 226 878 206 787"
